Connection	matching	Soot(1)	OSA(2)	SPOON(4)	JCG(8)	WALA(16)	JDT(64)	IntersectionID
(3216)automata.graph.DFAEqualityChecker.hypothesize(automata.State,automata.State,java.util.Map)->(2700)automata.State.getAutomaton()	6	X	X	X	X	X	X	95
(3216)automata.graph.DFAEqualityChecker.hypothesize(automata.State,automata.State,java.util.Map)->(3216)automata.graph.DFAEqualityChecker.hypothesize(automata.State,automata.State,java.util.Map)	6	X	X	X	X	X	X	95
(3276)automata.graph.Graph.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(3276)automata.graph.Graph.<init>()->(2301)java.util.HashMap.<init>()	4	X		X	X	X		29
(3278)automata.graph.Graph.addEdge(java.lang.Object,java.lang.Object)->(184)automata.graph.Graph.adjacent(java.lang.Object)	6	X	X	X	X	X	X	95
(3279)automata.graph.AutomatonGraph.moveAutomatonStates()->(2749)automata.State.setPoint(java.awt.Point)	6	X	X	X	X	X	X	95
(3292)automata.graph.Graph.moveVertex(java.lang.Object,java.awt.geom.Point2D)->(3277)automata.graph.Graph.addVertex(java.lang.Object,java.awt.geom.Point2D)	6	X	X	X	X	X	X	95
(3294)automata.graph.layout.TwoCircleLayoutAlgorithm.createOuterCircleChains()->(2219)java.util.ArrayList.get(int)	6	X	X	X	X	X	X	95
(3294)automata.graph.layout.TwoCircleLayoutAlgorithm.createOuterCircleChains()->(2221)java.util.ArrayList.size()	6	X	X	X	X	X	X	95
(3294)automata.graph.layout.TwoCircleLayoutAlgorithm.createOuterCircleChains()->(2811)automata.graph.Graph.hasEdge(java.lang.Object,java.lang.Object)	6	X	X	X	X	X	X	95
(3294)automata.graph.layout.TwoCircleLayoutAlgorithm.createOuterCircleChains()->(3295)automata.graph.layout.CircleChain.<init>(automata.graph.Graph,java.awt.Dimension,double)	6	X	X	X	X	X	X	95
(3295)automata.graph.layout.CircleChain.<init>(automata.graph.Graph,java.awt.Dimension,double)->(174)automata.graph.layout.VertexChain.<init>(automata.graph.Graph)	6	X	X	X	X	X	X	95
(3296)automata.graph.layout.VertexChain.addVertex(java.lang.Object)->(175)automata.graph.layout.VertexChain.orientSubChain(int,int,int,int,boolean)	6	X	X	X	X	X	X	95
(3296)automata.graph.layout.VertexChain.addVertex(java.lang.Object)->(2209)java.util.ArrayList.add(java.lang.Object)	6	X	X	X	X	X	X	95
(3296)automata.graph.layout.VertexChain.addVertex(java.lang.Object)->(2811)automata.graph.Graph.hasEdge(java.lang.Object,java.lang.Object)	6	X	X	X	X	X	X	95
(3296)automata.graph.layout.VertexChain.addVertex(java.lang.Object)->(3300)automata.graph.layout.VertexChain.size()	6	X	X	X	X	X	X	95
(3296)automata.graph.layout.VertexChain.addVertex(java.lang.Object)->(3325)automata.graph.layout.VertexChain.get(int)	6	X	X	X	X	X	X	95
(3296)automata.graph.layout.VertexChain.addVertex(java.lang.Object)->(3337)automata.graph.layout.VertexChain.getDegreeInChain(java.lang.Object)	6	X	X	X	X	X	X	95
(3296)automata.graph.layout.VertexChain.addVertex(java.lang.Object)->(3338)java.util.ArrayList.add(int,java.lang.Object)	6	X	X	X	X	X	X	95
(3299)automata.graph.layout.VertexChain.isEdgeToChainMember(java.lang.Object)->(3337)automata.graph.layout.VertexChain.getDegreeInChain(java.lang.Object)	6	X	X	X	X	X	X	95
(3300)automata.graph.layout.VertexChain.size()->(2221)java.util.ArrayList.size()	6	X	X	X	X	X	X	95
(3321)automata.graph.layout.TreeLayoutAlgorithm$1.compare(java.lang.Object,java.lang.Object)->(3209)automata.graph.AutomatonDirectedGraph.toDegree(java.lang.Object,boolean)	6	X	X	X	X	X	X	95
(3322)automata.graph.layout.CircleLayoutAlgorithm.addToExistingBox(java.lang.Object)->(2219)java.util.ArrayList.get(int)	6	X	X	X	X	X	X	95
(3322)automata.graph.layout.CircleLayoutAlgorithm.addToExistingBox(java.lang.Object)->(2221)java.util.ArrayList.size()	6	X	X	X	X	X	X	95
(3323)automata.graph.layout.CircleLayoutAlgorithm.mergeIfPossible(automata.graph.layout.CircleLayoutAlgorithm$Box,int)->(2219)java.util.ArrayList.get(int)	6	X	X	X	X	X	X	95
(3323)automata.graph.layout.CircleLayoutAlgorithm.mergeIfPossible(automata.graph.layout.CircleLayoutAlgorithm$Box,int)->(2446)java.util.ArrayList.remove(java.lang.Object)	6	X	X	X	X	X	X	95
(3323)automata.graph.layout.CircleLayoutAlgorithm.mergeIfPossible(automata.graph.layout.CircleLayoutAlgorithm$Box,int)->(3326)automata.graph.layout.CircleLayoutAlgorithm$Box.merge(automata.graph.layout.CircleLayoutAlgorithm$Box)	6	X	X	X	X	X	X	95
(3325)automata.graph.layout.VertexChain.get(int)->(2219)java.util.ArrayList.get(int)	6	X	X	X	X	X	X	95
(3328)automata.graph.layout.CircleLayoutAlgorithm$Box.setUpperLeft(automata.graph.layout.CircleLayoutAlgorithm$Box)->(3328)automata.graph.layout.CircleLayoutAlgorithm$Box.setUpperLeft(automata.graph.layout.CircleLayoutAlgorithm$Box)	6	X	X	X	X	X	X	95
(3329)automata.graph.layout.CircleChain.layoutInCircle()->(173)automata.graph.layout.CircleChain.layout(double,double,double)	6	X	X	X	X	X	X	95
(3337)automata.graph.layout.VertexChain.getDegreeInChain(java.lang.Object)->(2219)java.util.ArrayList.get(int)	6	X	X	X	X	X	X	95
(3337)automata.graph.layout.VertexChain.getDegreeInChain(java.lang.Object)->(2221)java.util.ArrayList.size()	6	X	X	X	X	X	X	95
(3337)automata.graph.layout.VertexChain.getDegreeInChain(java.lang.Object)->(2469)java.lang.Object.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(3337)automata.graph.layout.VertexChain.getDegreeInChain(java.lang.Object)->(2811)automata.graph.Graph.hasEdge(java.lang.Object,java.lang.Object)	6	X	X	X	X	X	X	95
(3381)automata.graph.layout.GEMLayoutAlgorithm$Record.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(3384)automata.graph.layout.TreeLayoutAlgorithm$2.compare(java.lang.Object,java.lang.Object)->(2810)automata.graph.Graph.degree(java.lang.Object)	6	X	X	X	X	X	X	95
(3443)automata.graph.Graph.removeEdge(java.lang.Object,java.lang.Object)->(184)automata.graph.Graph.adjacent(java.lang.Object)	6	X	X	X	X	X	X	95
(3445)automata.graph.Graph.removeVertex(java.lang.Object)->(184)automata.graph.Graph.adjacent(java.lang.Object)	6	X	X	X	X	X	X	95
(3487)automata.turing.AcceptByFinalStateFilter.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(3501)automata.turing.TuringMachineBuildingBlocks.<init>()->(3758)automata.turing.TuringMachineBuildingBlocks.<init>(int)	6	X	X	X	X	X	X	95
(3503)automata.turing.TMState.<init>(automata.turing.TMState)->(191)automata.turing.TMState.<init>(int,java.awt.Point,automata.Automaton)	6	X	X	X	X	X	X	95
(3503)automata.turing.TMState.<init>(automata.turing.TMState)->(246)automata.turing.TuringMachineBuildingBlocks.clone()	6	X	X	X	X	X	X	95
(3503)automata.turing.TMState.<init>(automata.turing.TMState)->(3504)automata.turing.TMState.getInnerTM()	6	X	X	X	X	X	X	95
(3510)automata.turing.Tape.writeChar(char)->(3511)java.lang.StringBuffer.deleteCharAt(int)	6	X	X	X	X	X	X	95
(3510)automata.turing.Tape.writeChar(char)->(3512)java.lang.StringBuffer.insert(int,char)	6	X	X	X	X	X	X	95
(3513)automata.turing.Tape.write(java.lang.String)->(3507)java.lang.StringBuffer.insert(int,java.lang.String)	6	X	X	X	X	X	X	95
(3513)automata.turing.Tape.write(java.lang.String)->(3511)java.lang.StringBuffer.deleteCharAt(int)	6	X	X	X	X	X	X	95
(3514)automata.turing.Tape.readChar()->(3515)java.lang.StringBuffer.getChars(int,int,char[],int)	6	X	X	X	X	X	X	95
(3520)automata.turing.Tape.getContents()->(2475)java.lang.StringBuffer.toString()	6	X	X	X	X	X	X	95
(3521)automata.turing.Tape.getOutput()->(3509)automata.turing.Tape.getTapeHead()	6	X	X	X	X	X	X	95
(3521)automata.turing.Tape.getOutput()->(3517)java.lang.StringBuffer.length()	6	X	X	X	X	X	X	95
(3521)automata.turing.Tape.getOutput()->(3522)java.lang.StringBuffer.indexOf(java.lang.String,int)	6	X	X	X	X	X	X	95
(3521)automata.turing.Tape.getOutput()->(3523)java.lang.StringBuffer.substring(int,int)	6	X	X	X	X	X	X	95
(3524)automata.turing.Tape.toString()->(2475)java.lang.StringBuffer.toString()	6	X	X	X	X	X	X	95
(3525)automata.turing.Tape.nonTrivial(int[])->(3517)java.lang.StringBuffer.length()	6	X	X	X	X	X	X	95
(3525)automata.turing.Tape.nonTrivial(int[])->(3526)java.lang.StringBuffer.charAt(int)	6	X	X	X	X	X	X	95
(3527)automata.turing.Tape.hashCode()->(2258)java.lang.String.hashCode()	6	X	X	X	X	X	X	95
(3527)automata.turing.Tape.hashCode()->(3523)java.lang.StringBuffer.substring(int,int)	6	X	X	X	X	X	X	95
(3527)automata.turing.Tape.hashCode()->(3525)automata.turing.Tape.nonTrivial(int[])	6	X	X	X	X	X	X	95
(3528)automata.turing.TuringMachine.<init>()->(3529)automata.turing.TuringMachine.<init>(int)	6	X	X	X	X	X	X	95
(3529)automata.turing.TuringMachine.<init>(int)->(24)automata.Automaton.<init>()	6	X	X	X	X	X	X	95
(3540)automata.turing.TMTransition.setRead(java.lang.String,int)->(1923)java.lang.String.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(3540)automata.turing.TMTransition.setRead(java.lang.String,int)->(1928)java.lang.String.length()	6	X	X	X	X	X	X	95
(3540)automata.turing.TMTransition.setRead(java.lang.String,int)->(2211)java.lang.IllegalArgumentException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(3540)automata.turing.TMTransition.setRead(java.lang.String,int)->(2536)java.lang.String.indexOf(java.lang.String)	6	X	X	X	X	X	X	95
(3540)automata.turing.TMTransition.setRead(java.lang.String,int)->(2539)java.lang.String.startsWith(java.lang.String)	6	X	X	X	X	X	X	95
(3541)automata.turing.TMTransition.setWrite(java.lang.String,int)->(1928)java.lang.String.length()	6	X	X	X	X	X	X	95
(3541)automata.turing.TMTransition.setWrite(java.lang.String,int)->(2211)java.lang.IllegalArgumentException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(3542)automata.turing.TMTransition.setDirection(java.lang.String,int)->(1923)java.lang.String.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(3542)automata.turing.TMTransition.setDirection(java.lang.String,int)->(2211)java.lang.IllegalArgumentException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(3579)automata.turing.TMTransition.hashCode()->(2689)automata.Transition.hashCode()	6	X	X	X	X	X	X	95
(3589)automata.turing.TMSimulator$1.compare(automata.Transition,automata.Transition)->(1927)java.lang.String.charAt(int)	5	X	X	X	X		X	79
(3589)automata.turing.TMSimulator$1.compare(automata.Transition,automata.Transition)->(3543)automata.turing.TMTransition.getRead(int)	5	X	X	X	X		X	79
(3600)automata.turing.TuringTrimmingTester.main(java.lang.String[])->(224)automata.turing.TuringTrimmingTester.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(3603)automata.turing.AcceptByHaltingFilter.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(3604)automata.turing.TMSimulator.getInitialConfigurations(java.lang.String[])->(195)automata.turing.Tape.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(3604)automata.turing.TMSimulator.getInitialConfigurations(java.lang.String[])->(2285)automata.Automaton.getInitialState()	5	X	X	X	X		X	79
(3604)automata.turing.TMSimulator.getInitialConfigurations(java.lang.String[])->(3504)automata.turing.TMState.getInnerTM()	5	X	X	X	X		X	79
(3604)automata.turing.TMSimulator.getInitialConfigurations(java.lang.String[])->(3742)automata.turing.TMConfiguration.<init>(automata.State,automata.turing.TMConfiguration,automata.turing.Tape[],automata.turing.AcceptanceFilter[])	6	X	X	X	X	X	X	95
(3720)automata.turing.TMConfiguration.clone()->(3742)automata.turing.TMConfiguration.<init>(automata.State,automata.turing.TMConfiguration,automata.turing.Tape[],automata.turing.AcceptanceFilter[])	6	X	X	X	X	X	X	95
(3720)automata.turing.TMConfiguration.clone()->(3745)automata.turing.TMConfiguration.isHalted()	6	X	X	X	X	X	X	95
(3720)automata.turing.TMConfiguration.clone()->(3746)automata.turing.TMConfiguration.setHalted(boolean)	6	X	X	X	X	X	X	95
(3742)automata.turing.TMConfiguration.<init>(automata.State,automata.turing.TMConfiguration,automata.turing.Tape[],automata.turing.AcceptanceFilter[])->(2290)automata.Configuration.<init>(automata.State,automata.Configuration)	6	X	X	X	X	X	X	95
(3748)automata.turing.NDTMSimulator.getInitialConfigurations(java.lang.String[])->(195)automata.turing.Tape.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(3748)automata.turing.NDTMSimulator.getInitialConfigurations(java.lang.String[])->(2285)automata.Automaton.getInitialState()	5	X	X	X	X		X	79
(3748)automata.turing.NDTMSimulator.getInitialConfigurations(java.lang.String[])->(3504)automata.turing.TMState.getInnerTM()	5	X	X	X	X		X	79
(3748)automata.turing.NDTMSimulator.getInitialConfigurations(java.lang.String[])->(3742)automata.turing.TMConfiguration.<init>(automata.State,automata.turing.TMConfiguration,automata.turing.Tape[],automata.turing.AcceptanceFilter[])	6	X	X	X	X	X	X	95
(3749)automata.turing.NDTMSimulator.isAccepted()->(2467)automata.Automaton.isFinalState(automata.State)	5	X	X	X	X		X	79
(3750)automata.turing.AcceptByHaltingFilter.accept(automata.turing.TMConfiguration)->(3745)automata.turing.TMConfiguration.isHalted()	6	X	X	X	X	X	X	95
(3755)automata.turing.TMConfiguration.hashCode()->(2296)automata.Configuration.hashCode()	6	X	X	X	X	X	X	95
(3755)automata.turing.TMConfiguration.hashCode()->(3527)automata.turing.Tape.hashCode()	6	X	X	X	X	X	X	95
(3758)automata.turing.TuringMachineBuildingBlocks.<init>(int)->(3528)automata.turing.TuringMachine.<init>()	6	X	X	X	X	X	X	95
(3759)automata.mealy.MooreTransition.copy(automata.State,automata.State)->(3808)automata.mealy.MooreTransition.getOutput()	6	X	X	X	X	X	X	95
(3759)automata.mealy.MooreTransition.copy(automata.State,automata.State)->(3811)automata.mealy.MooreTransition.<init>(automata.State,automata.State,java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(3760)automata.mealy.MealyTransition.copy(automata.State,automata.State)->(3803)automata.mealy.MealyTransition.<init>(automata.State,automata.State,java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(3761)automata.pda.PDATransition.copy(automata.State,automata.State)->(3771)automata.pda.PDATransition.getInputToRead()	6	X	X	X	X	X	X	95
(3761)automata.pda.PDATransition.copy(automata.State,automata.State)->(3772)automata.pda.PDATransition.getStringToPop()	6	X	X	X	X	X	X	95
(3761)automata.pda.PDATransition.copy(automata.State,automata.State)->(3773)automata.pda.PDATransition.getStringToPush()	6	X	X	X	X	X	X	95
(3761)automata.pda.PDATransition.copy(automata.State,automata.State)->(3792)automata.pda.PDATransition.<init>(automata.State,automata.State,java.lang.String,java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(3762)automata.Transition.getAutomaton()->(2700)automata.State.getAutomaton()	6	X	X	X	X	X	X	95
(3763)automata.pda.PDAConfiguration.<init>(automata.State,automata.pda.PDAConfiguration,java.lang.String,java.lang.String,automata.pda.CharacterStack,int)->(2290)automata.Configuration.<init>(automata.State,automata.Configuration)	6	X	X	X	X	X	X	95
(3765)automata.pda.CharacterStack.toString()->(2475)java.lang.StringBuffer.toString()	6	X	X	X	X	X	X	95
(3766)automata.pda.PDAConfiguration.isAccept()->(1928)java.lang.String.length()	5	X	X	X	X		X	79
(3766)automata.pda.PDAConfiguration.isAccept()->(2467)automata.Automaton.isFinalState(automata.State)	6	X	X	X	X	X	X	95
(3766)automata.pda.PDAConfiguration.isAccept()->(2700)automata.State.getAutomaton()	6	X	X	X	X	X	X	95
(3766)automata.pda.PDAConfiguration.isAccept()->(3764)automata.pda.PDAConfiguration.getUnprocessedInput()	6	X	X	X	X	X	X	95
(3766)automata.pda.PDAConfiguration.isAccept()->(3767)automata.pda.PDAConfiguration.getStack()	6	X	X	X	X	X	X	95
(3766)automata.pda.PDAConfiguration.isAccept()->(3768)automata.pda.CharacterStack.height()	5	X	X	X	X		X	79
(3768)automata.pda.CharacterStack.height()->(3517)java.lang.StringBuffer.length()	6	X	X	X	X	X	X	95
(3769)automata.pda.PDAConfiguration.hashCode()->(2258)java.lang.String.hashCode()	5	X	X	X	X		X	79
(3769)automata.pda.PDAConfiguration.hashCode()->(2296)automata.Configuration.hashCode()	6	X	X	X	X	X	X	95
(3769)automata.pda.PDAConfiguration.hashCode()->(3770)automata.pda.CharacterStack.hashCode()	5	X	X	X	X		X	79
(3770)automata.pda.CharacterStack.hashCode()->(2258)java.lang.String.hashCode()	6	X	X	X	X	X	X	95
(3770)automata.pda.CharacterStack.hashCode()->(2475)java.lang.StringBuffer.toString()	6	X	X	X	X	X	X	95
(3774)automata.pda.PDAToCFGConverter.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(3774)automata.pda.PDAToCFGConverter.<init>()->(3775)automata.pda.PDAToCFGConverter.initializeConverter()	6	X	X	X	X	X	X	95
(3775)automata.pda.PDAToCFGConverter.initializeConverter()->(2301)java.util.HashMap.<init>()	6	X	X	X	X	X	X	95
(3776)automata.pda.PDAToCFGConverter.hasSingleFinalState(automata.Automaton)->(1923)java.lang.String.equals(java.lang.Object)	5	X	X	X	X		X	79
(3776)automata.pda.PDAToCFGConverter.hasSingleFinalState(automata.Automaton)->(1928)java.lang.String.length()	5	X	X	X	X		X	79
(3776)automata.pda.PDAToCFGConverter.hasSingleFinalState(automata.Automaton)->(2208)java.lang.String.substring(int)	5	X	X	X	X		X	79
(3776)automata.pda.PDAToCFGConverter.hasSingleFinalState(automata.Automaton)->(2343)automata.Automaton.getTransitionsToState(automata.State)	6	X	X	X	X	X	X	95
(3776)automata.pda.PDAToCFGConverter.hasSingleFinalState(automata.Automaton)->(2466)automata.Automaton.getFinalStates()	6	X	X	X	X	X	X	95
(3776)automata.pda.PDAToCFGConverter.hasSingleFinalState(automata.Automaton)->(3772)automata.pda.PDATransition.getStringToPop()	5	X	X	X	X		X	79
(3777)automata.pda.PDAToCFGConverter.hasTransitionsInCorrectForm(automata.Automaton)->(2344)automata.Automaton.getTransitions()	6	X	X	X	X	X	X	95
(3777)automata.pda.PDAToCFGConverter.hasTransitionsInCorrectForm(automata.Automaton)->(3778)automata.pda.PDAToCFGConverter.isPushLambdaTransition(automata.Transition)	6	X	X	X	X	X	X	95
(3777)automata.pda.PDAToCFGConverter.hasTransitionsInCorrectForm(automata.Automaton)->(3779)automata.pda.PDAToCFGConverter.isPushTwoTransition(automata.Transition)	6	X	X	X	X	X	X	95
(3778)automata.pda.PDAToCFGConverter.isPushLambdaTransition(automata.Transition)->(1928)java.lang.String.length()	5	X	X	X	X		X	79
(3778)automata.pda.PDAToCFGConverter.isPushLambdaTransition(automata.Transition)->(3772)automata.pda.PDATransition.getStringToPop()	5	X	X	X	X		X	79
(3778)automata.pda.PDAToCFGConverter.isPushLambdaTransition(automata.Transition)->(3773)automata.pda.PDATransition.getStringToPush()	5	X	X	X	X		X	79
(3779)automata.pda.PDAToCFGConverter.isPushTwoTransition(automata.Transition)->(1928)java.lang.String.length()	5	X	X	X	X		X	79
(3779)automata.pda.PDAToCFGConverter.isPushTwoTransition(automata.Transition)->(3772)automata.pda.PDATransition.getStringToPop()	5	X	X	X	X		X	79
(3779)automata.pda.PDAToCFGConverter.isPushTwoTransition(automata.Transition)->(3773)automata.pda.PDATransition.getStringToPush()	5	X	X	X	X		X	79
(3780)automata.pda.PDAToCFGConverter.isInCorrectFormForConversion(automata.Automaton)->(3776)automata.pda.PDAToCFGConverter.hasSingleFinalState(automata.Automaton)	6	X	X	X	X	X	X	95
(3780)automata.pda.PDAToCFGConverter.isInCorrectFormForConversion(automata.Automaton)->(3777)automata.pda.PDAToCFGConverter.hasTransitionsInCorrectForm(automata.Automaton)	6	X	X	X	X	X	X	95
(3781)automata.pda.PDAToCFGConverter.isStartSymbol(java.lang.String,automata.Automaton)->(111)automata.State.getName()	6	X	X	X	X	X	X	95
(3781)automata.pda.PDAToCFGConverter.isStartSymbol(java.lang.String,automata.Automaton)->(1923)java.lang.String.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(3781)automata.pda.PDAToCFGConverter.isStartSymbol(java.lang.String,automata.Automaton)->(2285)automata.Automaton.getInitialState()	6	X	X	X	X	X	X	95
(3781)automata.pda.PDAToCFGConverter.isStartSymbol(java.lang.String,automata.Automaton)->(2466)automata.Automaton.getFinalStates()	6	X	X	X	X	X	X	95
(3781)automata.pda.PDAToCFGConverter.isStartSymbol(java.lang.String,automata.Automaton)->(2528)java.lang.String.concat(java.lang.String)	6	X	X	X	X	X	X	95
